"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3028","Проверить отображение товара на главной странице","chromium","Wed Jan 22 01:46:18 GMT 2025","passed","Wed Jan 22 01:46:21 GMT 2025","","tests.spec.js","",""
"","9886","Выбрать валюту в карточке товара","chromium","Wed Jan 22 01:46:21 GMT 2025","passed","Wed Jan 22 01:46:31 GMT 2025","","tests.spec.js","",""
"","1722","Проверить пагинацию на главной странице","chromium","Wed Jan 22 01:46:16 GMT 2025","passed","Wed Jan 22 01:46:18 GMT 2025","","tests.spec.js","",""
"","6691","Выбрать количество товара в карточке","chromium","Wed Jan 22 01:46:42 GMT 2025","passed","Wed Jan 22 01:46:48 GMT 2025","","tests.spec.js","",""
"","10966","Опубликовать отзыв на странице продукта","chromium","Wed Jan 22 01:46:31 GMT 2025","passed","Wed Jan 22 01:46:42 GMT 2025","","tests.spec.js","",""
