"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10720","Выбрать валюту в карточке товара","chromium","Wed Jan 15 01:44:26 GMT 2025","passed","Wed Jan 15 01:44:36 GMT 2025","","tests.spec.js","",""
"","2267","Проверить пагинацию на главной странице","chromium","Wed Jan 15 01:44:19 GMT 2025","passed","Wed Jan 15 01:44:21 GMT 2025","","tests.spec.js","",""
"","9020","Выбрать количество товара в карточке","chromium","Wed Jan 15 01:44:48 GMT 2025","passed","Wed Jan 15 01:44:57 GMT 2025","","tests.spec.js","",""
"","11681","Опубликовать отзыв на странице продукта","chromium","Wed Jan 15 01:44:36 GMT 2025","passed","Wed Jan 15 01:44:48 GMT 2025","","tests.spec.js","",""
"","4106","Проверить отображение товара на главной странице","chromium","Wed Jan 15 01:44:21 GMT 2025","passed","Wed Jan 15 01:44:26 GMT 2025","","tests.spec.js","",""
