"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1691","Проверить пагинацию на главной странице","chromium","Mon Jan 06 01:51:26 GMT 2025","passed","Mon Jan 06 01:51:28 GMT 2025","","tests.spec.js","",""
"","11110","Опубликовать отзыв на странице продукта","chromium","Mon Jan 06 01:51:41 GMT 2025","passed","Mon Jan 06 01:51:52 GMT 2025","","tests.spec.js","",""
"","7132","Выбрать количество товара в карточке","chromium","Mon Jan 06 01:51:52 GMT 2025","passed","Mon Jan 06 01:52:00 GMT 2025","","tests.spec.js","",""
"","3192","Проверить отображение товара на главной странице","chromium","Mon Jan 06 01:51:28 GMT 2025","passed","Mon Jan 06 01:51:31 GMT 2025","","tests.spec.js","",""
"","9999","Выбрать валюту в карточке товара","chromium","Mon Jan 06 01:51:31 GMT 2025","passed","Mon Jan 06 01:51:41 GMT 2025","","tests.spec.js","",""
