"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16734","Опубликовать отзыв на странице продукта","chromium","Thu Jan 16 01:43:59 GMT 2025","passed","Thu Jan 16 01:44:16 GMT 2025","","tests.spec.js","",""
"","6012","Проверить отображение товара на главной странице","chromium","Thu Jan 16 01:43:40 GMT 2025","passed","Thu Jan 16 01:43:46 GMT 2025","","tests.spec.js","",""
"","12934","Выбрать валюту в карточке товара","chromium","Thu Jan 16 01:43:46 GMT 2025","passed","Thu Jan 16 01:43:59 GMT 2025","","tests.spec.js","",""
"","6250","Проверить пагинацию на главной странице","chromium","Thu Jan 16 01:43:34 GMT 2025","passed","Thu Jan 16 01:43:40 GMT 2025","","tests.spec.js","",""
"","18754","Выбрать количество товара в карточке","chromium","Thu Jan 16 01:44:16 GMT 2025","passed","Thu Jan 16 01:44:35 GMT 2025","","tests.spec.js","",""
