"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1687","Проверить пагинацию на главной странице","chromium","Sun Jan 26 01:46:48 GMT 2025","passed","Sun Jan 26 01:46:50 GMT 2025","","tests.spec.js","",""
"","3358","Проверить отображение товара на главной странице","chromium","Sun Jan 26 01:46:50 GMT 2025","passed","Sun Jan 26 01:46:53 GMT 2025","","tests.spec.js","",""
"","11330","Опубликовать отзыв на странице продукта","chromium","Sun Jan 26 01:47:03 GMT 2025","passed","Sun Jan 26 01:47:15 GMT 2025","","tests.spec.js","",""
"","7922","Выбрать количество товара в карточке","chromium","Sun Jan 26 01:47:15 GMT 2025","passed","Sun Jan 26 01:47:22 GMT 2025","","tests.spec.js","",""
"","10180","Выбрать валюту в карточке товара","chromium","Sun Jan 26 01:46:53 GMT 2025","passed","Sun Jan 26 01:47:03 GMT 2025","","tests.spec.js","",""
